4411.290323	50.802920
4411.290323	61.897810
4549.539171	72.408759
4881.336406	80.000000
5434.331797	79.416058
5932.027650	68.321168
6056.451613	53.138686
6125.576037	39.124088
6180.875576	24.525547
6332.949309	11.678832
6512.672811	8.759124
6761.520737	10.510949
7328.341014	25.109489
7010.368664	16.934307
7563.364055	29.197080
8061.059908	32.700730
8697.004608	22.189781
8793.778802	1.751825
8752.304147	-18.686131
8669.354839	-40.291971
8379.032258	-58.394161
7978.110599	-68.905109
7328.341014	-68.905109
6844.470046	-52.554745
6650.921659	-37.372263
6526.497696	-21.605839
6498.847926	-15.766423
6180.875576	-1.751825
5932.027650	-9.927007
5531.105991	-19.270073
4991.935484	-16.350365
4743.087558	-5.255474
4508.064516	8.175182
4369.815668	26.277372
4369.815668	35.036496
4577.188940	53.138686
4770.737327	67.737226
5461.981567	67.153285
5738.479263	51.386861
5876.728111	29.781022
5876.728111	12.846715
5627.880184	-4.087591
5213.133641	-4.671533
4812.211982	12.262774
4770.737327	31.532847
4922.811060	53.138686
5392.857143	52.554745
5475.806452	40.291971
5420.506912	15.182482
5199.308756	14.014599
5116.359447	28.613139
5379.032258	28.613139
5544.930876	25.693431
6789.170507	-4.087591
7120.967742	6.423358
7342.165899	17.518248
8226.958525	21.605839
8503.456221	3.503650
8503.456221	-15.182482
8406.682028	-33.868613
8074.884793	-54.890511
7549.539171	-56.642336
7203.917051	-49.051095
6968.894009	-28.029197
7065.668203	-11.678832
7452.764977	5.255474
7812.211982	11.678832
8157.834101	-4.087591
8074.884793	-26.861314
7549.539171	-37.372263
7286.866359	-26.277372
7452.764977	-12.262774
7729.262673	-12.846715
7604.838710	-23.357664
7798.387097	-37.372263
7895.161290	-46.715328
6305.299539	24.525547
6277.649770	37.372263
6167.050691	49.635036
5987.327189	64.817518
5572.580645	74.744526
5088.709677	76.496350
4508.064516	60.145985
4411.290323	26.277372
4687.788018	6.423358
4991.935484	-11.094891
5544.930876	-14.598540
6097.926267	4.671533
5973.502304	25.693431
5890.552995	47.883212
5586.405530	61.313869
5213.133641	62.481752
4839.861751	56.642336
4701.612903	39.708029
4701.612903	21.021898
4964.285714	25.693431
5116.359447	38.540146
5365.207373	46.715328
5655.529954	38.540146
5738.479263	21.605839
5669.354839	7.007299
5890.552995	-3.503650
5226.958525	-2.919708
5323.732719	5.839416
5254.608295	22.773723
5005.760369	10.510949
5074.884793	-0.000000
5365.207373	-14.014599
5544.930876	-8.175182
6236.175115	-4.671533
6415.898618	-12.262774
6512.672811	-25.693431
6637.096774	-43.211679
7093.317972	-64.817518
7729.262673	-70.072993
8296.082949	-57.810219
8614.055300	-18.686131
8586.405530	4.671533
8475.806452	16.350365
7770.737327	23.941606
7231.566820	16.934307
6761.520737	6.423358
6595.622120	-2.919708
6429.723502	4.671533
6761.520737	14.598540
7480.414747	25.109489
7577.188940	17.518248
8157.834101	15.766423
8268.433180	3.503650
8282.258065	-18.102190
8254.608295	-40.875912
7978.110599	-57.226277
7508.064516	-54.890511
7010.368664	-50.218978
6927.419355	-19.270073
7466.589862	3.503650
7826.036866	5.255474
8033.410138	-4.087591
8005.760369	-22.773723
7826.036866	-44.963504
7756.912442	-29.781022
7715.437788	-9.927007
7231.566820	-5.839416
7010.368664	-2.335766
6885.944700	-16.350365
7120.967742	-28.613139
7259.216590	-42.043796
7355.990783	-29.781022
7438.940092	-16.934307
7231.566820	-15.182482
6885.944700	-26.861314
6830.645161	-36.204380
7245.391705	-50.218978
7563.364055	-63.649635
7203.917051	-56.642336
8448.156682	-53.138686
8544.930876	-43.795620
8683.179724	-25.109489
8614.055300	-8.759124
8268.433180	-8.175182
8323.732719	-18.102190
8047.235023	-35.620438
8074.884793	-48.467153
